,date,time,comp,round,day,venue,result,gf,ga,opponent,poss,attendance,captain,formation,referee,match report,notes,dist,g/sh,g/sot,gls,pk,pkatt,sh,sot,sot%,year,team
29,2016-10-02,18:30,Veikkausliiga,Matchweek 29,Sun,Away,W,2.0,0.0,KuPS,,1809.0,,,Antti Munukka,Match Report,,,,,2.0,0.0,0.0,0.0,0.0,,2016,Inter Turku
30,2016-10-14,18:30,Veikkausliiga,Matchweek 30,Fri,Home,D,0.0,0.0,Kemi Kings,,1675.0,,,Antti Munukka,Match Report,,,,,0.0,0.0,0.0,0.0,0.0,,2016,Inter Turku
31,2016-10-17,18:30,Veikkausliiga,Matchweek 31,Mon,Home,D,1.0,1.0,RoPS,,2036.0,,,Petri Viljanen,Match Report,,,,,1.0,0.0,0.0,0.0,0.0,,2016,Inter Turku
32,2016-10-23,15:00,Veikkausliiga,Matchweek 32,Sun,Away,L,1.0,2.0,PK–35,,290.0,,,Dennis Antamo,Match Report,,,,,1.0,0.0,0.0,0.0,0.0,,2016,Inter Turku
33,,,,,,,,,,,,,,,,,,,,,28.0,1.0,1.0,0.0,0.0,,2016,Inter Turku
0,2016-04-02,17:00,Veikkausliiga,Matchweek 33,Sat,Home,L,3.0,4.0,RoPS,,2415.0,,,Mattias Gestranius,Match Report,,,,,3.0,0.0,0.0,0.0,0.0,,2016,PK 35 Vantaa
1,2016-04-09,16:00,Veikkausliiga,Matchweek 1,Sat,Home,L,0.0,2.0,HIFK,,2231.0,,,Ville Nevalainen,Match Report,,,,,0.0,0.0,0.0,0.0,0.0,,2016,PK 35 Vantaa
2,2016-04-14,18:30,Veikkausliiga,Matchweek 2,Thu,Away,W,3.0,2.0,KuPS,,1550.0,,,Petri Viljanen,Match Report,,,,,2.0,1.0,1.0,0.0,0.0,,2016,PK 35 Vantaa
3,2016-04-17,16:00,Veikkausliiga,Matchweek 3,Sun,Home,L,0.0,2.0,VPS,,857.0,,,Jani Laaksonen,Match Report,,,,,0.0,0.0,0.0,0.0,0.0,,2016,PK 35 Vantaa
4,2016-04-24,16:00,Veikkausliiga,Matchweek 4,Sun,Away,L,0.0,1.0,RoPS,,1785.0,,,Antti Munukka,Match Report,,,,,0.0,0.0,0.0,0.0,0.0,,2016,PK 35 Vantaa
5,2016-04-29,18:30,Veikkausliiga,Matchweek 5,Fri,Home,D,0.0,0.0,SJK,,1482.0,,,Dennis Antamo,Match Report,,,,,0.0,0.0,0.0,0.0,0.0,,2016,PK 35 Vantaa
6,2016-05-04,18:30,Veikkausliiga,Matchweek 6,Wed,Away,D,0.0,0.0,IFK Mariehamn,,1215.0,,,Marko Grönholm,Match Report,,,,,0.0,0.0,0.0,0.0,0.0,,2016,PK 35 Vantaa
7,2016-05-07,16:00,Veikkausliiga,Matchweek 7,Sat,Home,L,1.0,2.0,HJK,,2832.0,,,Mattias Gestranius,Match Report,,,,,1.0,0.0,0.0,0.0,0.0,,2016,PK 35 Vantaa
8,2016-05-13,18:30,Veikkausliiga,Matchweek 8,Fri,Away,L,0.0,2.0,Ilves,,2068.0,,,Antti Munukka,Match Report,,,,,0.0,0.0,0.0,0.0,0.0,,2016,PK 35 Vantaa
9,2016-05-21,16:00,Veikkausliiga,Matchweek 9,Sat,Home,D,2.0,2.0,Kemi Kings,,681.0,,,Dennis Antamo,Match Report,,,,,2.0,0.0,0.0,0.0,0.0,,2016,PK 35 Vantaa
10,2016-05-25,18:30,Veikkausliiga,Matchweek 10,Wed,Home,W,3.0,1.0,Inter Turku,,1247.0,,,Jari Järvinen,Match Report,,,,,3.0,1.0,1.0,0.0,0.0,,2016,PK 35 Vantaa
11,2016-05-28,16:00,Veikkausliiga,Matchweek 11,Sat,Away,L,1.0,2.0,Lahti,,1775.0,,,Ville Nevalainen,Match Report,,,,,1.0,0.0,0.0,0.0,0.0,,2016,PK 35 Vantaa
12,2016-06-09,18:30,Veikkausliiga,Matchweek 12,Thu,Away,W,2.0,1.0,HIFK,,2816.0,,,Mattias Gestranius,Match Report,,,,,2.0,0.0,0.0,0.0,0.0,,2016,PK 35 Vantaa
13,2016-06-12,13:30,Veikkausliiga,Matchweek 13,Sun,Home,D,1.0,1.0,KuPS,,1056.0,,,Jari Järvinen,Match Report,,,,,1.0,0.0,1.0,0.0,0.0,,2016,PK 35 Vantaa
14,2016-07-08,18:30,Veikkausliiga,Matchweek 15,Fri,Away,L,2.0,3.0,SJK,,2931.0,,,Mattias Gestranius,Match Report,,,,,2.0,1.0,1.0,0.0,0.0,,2016,PK 35 Vantaa
15,2016-07-13,18:30,Veikkausliiga,Matchweek 14,Wed,Away,L,1.0,2.0,VPS,,2966.0,,,Mikko Mörö,Match Report,,,,,1.0,0.0,0.0,0.0,0.0,,2016,PK 35 Vantaa
16,2016-07-17,18:30,Veikkausliiga,Matchweek 16,Sun,Home,L,0.0,2.0,IFK Mariehamn,,1098.0,,,Dennis Antamo,Match Report,,,,,0.0,0.0,0.0,0.0,0.0,,2016,PK 35 Vantaa
17,2016-07-24,18:30,Veikkausliiga,Matchweek 17,Sun,Away,L,2.0,4.0,HJK,,3185.0,,,Dennis Antamo,Match Report,,,,,2.0,0.0,0.0,0.0,0.0,,2016,PK 35 Vantaa
18,2016-08-02,18:30,Veikkausliiga,Matchweek 18,Tue,Home,D,1.0,1.0,Ilves,,1560.0,,,Anntamo Dennis,Match Report,,,,,1.0,0.0,0.0,0.0,0.0,,2016,PK 35 Vantaa
19,2016-08-06,14:00,Veikkausliiga,Matchweek 19,Sat,Away,L,1.0,2.0,Kemi Kings,,1457.0,,,Marko Grönholm,Match Report,,,,,1.0,0.0,0.0,0.0,0.0,,2016,PK 35 Vantaa
20,2016-08-10,18:30,Veikkausliiga,Matchweek 20,Wed,Away,D,2.0,2.0,Inter Turku,,2913.0,,,Kalle Mäkinen,Match Report,,,,,2.0,0.0,0.0,0.0,0.0,,2016,PK 35 Vantaa
21,2016-08-13,16:00,Veikkausliiga,Matchweek 21,Sat,Home,D,1.0,1.0,Lahti,,868.0,,,Mikko Mörö,Match Report,,,,,1.0,0.0,0.0,0.0,0.0,,2016,PK 35 Vantaa
22,2016-08-21,18:30,Veikkausliiga,Matchweek 22,Sun,Away,L,0.0,3.0,KuPS,,2585.0,,,Toni Pohjoismäki,Match Report,,,,,0.0,0.0,0.0,0.0,0.0,,2016,PK 35 Vantaa
23,2016-08-24,18:30,Veikkausliiga,Matchweek 28,Wed,Away,L,0.0,2.0,HJK,,3362.0,,,Atte Jussila,Match Report,,,,,0.0,0.0,0.0,0.0,0.0,,2016,PK 35 Vantaa
24,2016-08-26,18:30,Veikkausliiga,Matchweek 23,Fri,Home,L,0.0,1.0,Kemi Kings,,803.0,,,Antti Munukka,Match Report,,,,,0.0,0.0,0.0,0.0,0.0,,2016,PK 35 Vantaa
25,2016-09-09,18:30,Veikkausliiga,Matchweek 24,Fri,Away,L,0.0,2.0,Lahti,,3074.0,,,Miikka Lähdesmäki,Match Report,,,,,0.0,0.0,0.0,0.0,0.0,,2016,PK 35 Vantaa
26,2016-09-12,18:30,Veikkausliiga,Matchweek 25,Mon,Home,L,1.0,3.0,Ilves,,560.0,,,Ville Nevalainen,Match Report,,,,,1.0,0.0,0.0,0.0,0.0,,2016,PK 35 Vantaa
27,2016-09-16,18:30,Veikkausliiga,Matchweek 26,Fri,Away,L,0.0,1.0,RoPS,,1323.0,,,Jari Järvinen,Match Report,,,,,0.0,0.0,0.0,0.0,0.0,,2016,PK 35 Vantaa
28,2016-09-20,18:30,Veikkausliiga,Matchweek 27,Tue,Home,L,0.0,2.0,HIFK,,1230.0,,,Mikko Mörö,Match Report,,,,,0.0,0.0,0.0,0.0,0.0,,2016,PK 35 Vantaa
29,2016-10-02,18:30,Veikkausliiga,Matchweek 29,Sun,Away,L,2.0,4.0,IFK Mariehamn,,1501.0,,,Mattias Gestranius,Match Report,,,,,2.0,0.0,0.0,0.0,0.0,,2016,PK 35 Vantaa
30,2016-10-14,18:30,Veikkausliiga,Matchweek 30,Fri,Home,L,1.0,2.0,VPS,,220.0,,,Jari Järvinen,Match Report,,,,,1.0,0.0,0.0,0.0,0.0,,2016,PK 35 Vantaa
31,2016-10-17,18:30,Veikkausliiga,Matchweek 31,Mon,Away,L,0.0,5.0,SJK,,4574.0,,,Mikko Mörö,Match Report,,,,,0.0,0.0,0.0,0.0,0.0,,2016,PK 35 Vantaa
32,2016-10-23,15:00,Veikkausliiga,Matchweek 32,Sun,Home,W,2.0,1.0,Inter Turku,,290.0,,,Dennis Antamo,Match Report,,,,,2.0,0.0,0.0,0.0,0.0,,2016,PK 35 Vantaa
33,,,,,,,,,,,,,,,,,,,,,31.0,3.0,4.0,0.0,0.0,,2016,PK 35 Vantaa
0,2015-04-12,17:00,Veikkausliiga,Matchweek 1,Sun,Away,D,1.0,1.0,Inter Turku,,3892.0,,,Jari Järvinen,Match Report,,,,,1.0,0.0,0.0,,,,2015,SJK
1,2015-04-19,16:00,Veikkausliiga,Matchweek 2,Sun,Home,W,1.0,0.0,RoPS,,2048.0,,,Mattias Gestranius,Match Report,,,,,1.0,0.0,0.0,,,,2015,SJK
2,2015-04-23,18:30,Veikkausliiga,Matchweek 3,Thu,Away,W,1.0,0.0,FF Jaro,,1248.0,,,Jari Järvinen,Match Report,,,,,1.0,0.0,0.0,,,,2015,SJK
3,2015-05-03,16:00,Veikkausliiga,Matchweek 5,Sun,Home,W,2.0,0.0,HIFK,,2569.0,,,Dennis Antamo,Match Report,,,,,2.0,0.0,0.0,,,,2015,SJK
4,2015-05-08,18:30,Veikkausliiga,Matchweek 6,Fri,Away,L,0.0,1.0,Lahti,,1817.0,,,Marko Grönholm,Match Report,,,,,0.0,0.0,0.0,,,,2015,SJK
5,2015-05-11,18:30,Veikkausliiga,Matchweek 4,Mon,Home,W,5.0,0.0,KuPS,,1283.0,,,Petteri Kari,Match Report,,,,,5.0,0.0,0.0,,,,2015,SJK
6,2015-05-14,14:00,Veikkausliiga,Matchweek 7,Thu,Home,W,2.0,0.0,VPS,,2183.0,,,Antti Munukka,Match Report,,,,,2.0,1.0,1.0,,,,2015,SJK
7,2015-05-17,17:00,Veikkausliiga,Matchweek 8,Sun,Away,D,0.0,0.0,KTP,,2580.0,,,Mikko Mörö,Match Report,,,,,0.0,0.0,0.0,,,,2015,SJK
8,2015-05-20,18:30,Veikkausliiga,Matchweek 9,Wed,Home,W,3.0,0.0,Ilves,,1487.0,,,Ville Nevalainen,Match Report,,,,,3.0,0.0,0.0,,,,2015,SJK
9,2015-05-24,18:30,Veikkausliiga,Matchweek 10,Sun,Home,L,1.0,2.0,HJK,,4027.0,,,Mattias Gestranius,Match Report,,,,,1.0,0.0,0.0,,,,2015,SJK
10,2015-06-03,18:30,Veikkausliiga,Matchweek 11,Wed,Away,W,3.0,0.0,IFK Mariehamn,,1453.0,,,Mikko Mörö,Match Report,,,,,3.0,1.0,1.0,,,,2015,SJK
11,2015-06-07,14:00,Veikkausliiga,Matchweek 12,Sun,Home,L,0.0,1.0,RoPS,,1956.0,,,Ville Nevalainen,Match Report,,,,,0.0,0.0,0.0,,,,2015,SJK
12,2015-06-17,18:30,Veikkausliiga,Matchweek 13,Wed,Away,L,1.0,3.0,HJK,,4121.0,,,Petri Viljanen,Match Report,,,,,1.0,0.0,0.0,,,,2015,SJK
13,2015-06-22,18:30,Veikkausliiga,Matchweek 14,Mon,Home,W,3.0,2.0,VPS,,2078.0,,,Dennis Antamo,Match Report,,,,,3.0,1.0,1.0,,,,2015,SJK
14,2015-06-25,18:30,Veikkausliiga,Matchweek 15,Thu,Away,D,1.0,1.0,IFK Mariehamn,,1302.0,,,Petteri Kari,Match Report,,,,,1.0,1.0,1.0,,,,2015,SJK
15,2015-07-06,18:30,Veikkausliiga,Matchweek 17,Mon,Away,L,0.0,1.0,Lahti,,1923.0,,,Jani Laaksonen,Match Report,,,,,0.0,0.0,0.0,,,,2015,SJK
16,2015-07-12,18:30,Veikkausliiga,Matchweek 18,Sun,Home,W,1.0,0.0,KTP,,2215.0,,,Dennis Antamo,Match Report,,,,,1.0,0.0,0.0,,,,2015,SJK
17,2015-07-19,18:30,Veikkausliiga,Matchweek 19,Sun,Home,W,4.0,1.0,HIFK,,3087.0,,,Petri Viljanen,Match Report,,,,,4.0,0.0,0.0,,,,2015,SJK
18,2015-07-26,18:30,Veikkausliiga,Matchweek 20,Sun,Away,D,0.0,0.0,Ilves,,3630.0,,,Mattias Gestranius,Match Report,,,,,0.0,0.0,0.0,,,,2015,SJK
19,2015-08-02,15:00,Veikkausliiga,Matchweek 21,Sun,Home,L,0.0,1.0,Inter Turku,,2568.0,,,Ville Nevalainen,Match Report,,,,,0.0,0.0,0.0,,,,2015,SJK
20,2015-08-09,16:00,Veikkausliiga,Matchweek 22,Sun,Away,L,0.0,1.0,FF Jaro,,2028.0,,,Tero Nieminen,Match Report,,,,,0.0,0.0,0.0,,,,2015,SJK
21,2015-08-12,18:30,Veikkausliiga,Matchweek 23,Wed,Away,L,0.0,2.0,RoPS,,2683.0,,,Mikko Mörö,Match Report,,,,,0.0,0.0,0.0,,,,2015,SJK
22,2015-08-23,18:30,Veikkausliiga,Matchweek 25,Sun,Away,W,3.0,1.0,VPS,,2616.0,,,Miikka Lähdesmäki,Match Report,,,,,3.0,0.0,0.0,,,,2015,SJK
23,2015-08-26,18:30,Veikkausliiga,Matchweek 2,Wed,Home,W,1.0,0.0,KuPS,,1465.0,,,Dennis Antamo,Match Report,,,,,1.0,0.0,0.0,,,,2015,SJK
24,2015-08-30,18:30,Veikkausliiga,Matchweek 26,Sun,Home,W,4.0,0.0,IFK Mariehamn,,2289.0,,,Antti Munukka,Match Report,,,,,4.0,0.0,0.0,,,,2015,SJK
25,2015-09-10,18:30,Veikkausliiga,Matchweek 27,Thu,Away,D,1.0,1.0,KuPS,,1811.0,,,Mattias Gestranius,Match Report,,,,,1.0,0.0,0.0,,,,2015,SJK
26,2015-09-13,17:30,Veikkausliiga,Matchweek 28,Sun,Home,D,0.0,0.0,Lahti,,3024.0,,,Anntamo Dennis,Match Report,,,,,0.0,0.0,0.0,,,,2015,SJK
27,2015-09-20,16:00,Veikkausliiga,Matchweek 29,Sun,Away,W,3.0,1.0,KTP,,1320.0,,,Jari Järvinen,Match Report,,,,,3.0,1.0,1.0,,,,2015,SJK
28,2015-09-23,17:00,Veikkausliiga,Matchweek 16,Wed,Home,W,3.0,0.0,HJK,,4311.0,,,Marko Grönholm,Match Report,,,,,3.0,0.0,0.0,,,,2015,SJK
29,2015-09-28,18:30,Veikkausliiga,Matchweek 30,Mon,Away,L,0.0,1.0,HIFK,,2644.0,,,Mikko Mörö,Match Report,,,,,0.0,0.0,0.0,,,,2015,SJK
30,2015-10-04,15:00,Veikkausliiga,Matchweek 31,Sun,Home,W,2.0,1.0,Ilves,,3106.0,,,Miikka Lähdesmäki,Match Report,,,,,2.0,1.0,1.0,,,,2015,SJK
31,2015-10-18,14:00,Veikkausliiga,Matchweek 32,Sun,Away,W,2.0,0.0,Inter Turku,,3329.0,,,Tero Nieminen,Match Report,,,,,2.0,0.0,0.0,,,,2015,SJK
32,2015-10-25,13:00,Veikkausliiga,Matchweek 33,Sun,Home,W,2.0,0.0,FF Jaro,,6011.0,,,Mattias Gestranius,Match Report,,,,,2.0,0.0,0.0,,,,2015,SJK
33,,,,,,,,,,,,,,,,,,,,,50.0,6.0,6.0,,,,2015,SJK
0,2015-04-12,17:00,Veikkausliiga,Matchweek 1,Sun,Home,L,1.0,3.0,HJK,,1281.0,,,Marko Grönholm,Match Report,,,,,1.0,0.0,0.0,,,,2015,RoPS
1,2015-04-19,16:00,Veikkausliiga,Matchweek 2,Sun,Away,L,0.0,1.0,SJK,,2048.0,,,Mattias Gestranius,Match Report,,,,,0.0,0.0,0.0,,,,2015,RoPS
2,2015-04-23,18:30,Veikkausliiga,Matchweek 3,Thu,Home,L,0.0,4.0,Inter Turku,,912.0,,,Mikko Mörö,Match Report,,,,,0.0,0.0,0.0,,,,2015,RoPS
3,2015-04-29,18:30,Veikkausliiga,Matchweek 4,Wed,Home,W,2.0,0.0,HIFK,,961.0,,,Tero Nieminen,Match Report,,,,,2.0,0.0,0.0,,,,2015,RoPS
4,2015-05-03,16:00,Veikkausliiga,Matchweek 5,Sun,Away,W,1.0,0.0,Ilves,,1975.0,,,Antti Munukka,Match Report,,,,,1.0,0.0,0.0,,,,2015,RoPS
5,2015-05-08,18:30,Veikkausliiga,Matchweek 6,Fri,Away,W,2.0,1.0,FF Jaro,,1080.0,,,Jani Laaksonen,Match Report,,,,,2.0,0.0,0.0,,,,2015,RoPS
6,2015-05-14,18:30,Veikkausliiga,Matchweek 7,Thu,Home,W,1.0,0.0,KuPS,,905.0,,,Dennis Antamo,Match Report,,,,,1.0,0.0,0.0,,,,2015,RoPS
7,2015-05-17,17:00,Veikkausliiga,Matchweek 8,Sun,Away,W,2.0,1.0,Lahti,,1558.0,,,Mattias Gestranius,Match Report,,,,,2.0,0.0,0.0,,,,2015,RoPS
8,2015-05-20,18:30,Veikkausliiga,Matchweek 9,Wed,Away,L,0.0,1.0,IFK Mariehamn,,1021.0,,,Jani Laaksonen,Match Report,,,,,0.0,0.0,0.0,,,,2015,RoPS
9,2015-05-29,18:30,Veikkausliiga,Matchweek 10,Fri,Home,W,1.0,0.0,VPS,,1077.0,,,Jari Järvinen,Match Report,,,,,1.0,0.0,0.0,,,,2015,RoPS
10,2015-06-03,18:30,Veikkausliiga,Matchweek 11,Wed,Home,W,4.0,0.0,KTP,,1014.0,,,Mattias Gestranius,Match Report,,,,,4.0,0.0,0.0,,,,2015,RoPS
11,2015-06-07,14:00,Veikkausliiga,Matchweek 12,Sun,Away,W,1.0,0.0,SJK,,1956.0,,,Ville Nevalainen,Match Report,,,,,1.0,0.0,0.0,,,,2015,RoPS
12,2015-06-16,18:30,Veikkausliiga,Matchweek 13,Tue,Away,D,1.0,1.0,HIFK,,2596.0,,,Marko Grönholm,Match Report,,,,,1.0,0.0,0.0,,,,2015,RoPS
13,2015-06-22,18:30,Veikkausliiga,Matchweek 14,Mon,Home,W,4.0,1.0,Ilves,,2086.0,,,Antti Munukka,Match Report,,,,,4.0,1.0,1.0,,,,2015,RoPS
14,2015-06-25,18:30,Veikkausliiga,Matchweek 15,Thu,Home,D,1.0,1.0,Inter Turku,,1812.0,,,Mikko Mörö,Match Report,,,,,1.0,0.0,0.0,,,,2015,RoPS
15,2015-06-28,18:30,Veikkausliiga,Matchweek 16,Sun,Away,W,1.0,0.0,FF Jaro,,1322.0,,,Jari Järvinen,Match Report,,,,,1.0,1.0,1.0,,,,2015,RoPS
16,2015-07-06,18:30,Veikkausliiga,Matchweek 17,Mon,Away,D,0.0,0.0,KTP,,3327.0,,,Tero Nieminen,Match Report,,,,,0.0,0.0,0.0,,,,2015,RoPS
17,2015-07-10,18:30,Veikkausliiga,Matchweek 18,Fri,Home,W,2.0,1.0,HJK,,4768.0,,,Mattias Gestranius,Match Report,,,,,2.0,0.0,0.0,,,,2015,RoPS
18,2015-07-19,18:30,Veikkausliiga,Matchweek 19,Sun,Away,D,1.0,1.0,VPS,,2774.0,,,Jari Järvinen,Match Report,,,,,1.0,0.0,0.0,,,,2015,RoPS
19,2015-07-26,18:30,Veikkausliiga,Matchweek 20,Sun,Home,D,1.0,1.0,IFK Mariehamn,,3021.0,,,Ville Nevalainen,Match Report,,,,,1.0,0.0,0.0,,,,2015,RoPS
20,2015-08-02,18:30,Veikkausliiga,Matchweek 21,Sun,Away,L,0.0,3.0,KuPS,,2355.0,,,Petri Viljanen,Match Report,,,,,0.0,0.0,0.0,,,,2015,RoPS
21,2015-08-09,16:00,Veikkausliiga,Matchweek 22,Sun,Home,L,1.0,2.0,Lahti,,2461.0,,,Miikka Lähdesmäki,Match Report,,,,,1.0,0.0,0.0,,,,2015,RoPS
22,2015-08-12,18:30,Veikkausliiga,Matchweek 23,Wed,Home,W,2.0,0.0,SJK,,2683.0,,,Mikko Mörö,Match Report,,,,,2.0,0.0,0.0,,,,2015,RoPS
23,2015-08-17,18:30,Veikkausliiga,Matchweek 24,Mon,Away,D,1.0,1.0,HIFK,,2902.0,,,Miikka Lähdesmäki,Match Report,,,,,1.0,0.0,0.0,,,,2015,RoPS
24,2015-08-22,16:00,Veikkausliiga,Matchweek 25,Sat,Home,D,0.0,0.0,Ilves,,2712.0,,,Dennis Antamo,Match Report,,,,,0.0,0.0,0.0,,,,2015,RoPS
25,2015-08-29,16:00,Veikkausliiga,Matchweek 26,Sat,Away,L,0.0,2.0,Inter Turku,,1675.0,,,Mattias Gestranius,Match Report,,,,,0.0,0.0,0.0,,,,2015,RoPS
26,2015-09-10,18:30,Veikkausliiga,Matchweek 27,Thu,Home,D,0.0,0.0,FF Jaro,,3185.0,,,Antti Munukka,Match Report,,,,,0.0,0.0,0.0,,,,2015,RoPS
27,2015-09-14,18:30,Veikkausliiga,Matchweek 28,Mon,Away,W,4.0,0.0,KTP,,3106.0,,,Miikka Lähdesmäki,Match Report,,,,,4.0,1.0,1.0,,,,2015,RoPS
28,2015-09-20,16:00,Veikkausliiga,Matchweek 29,Sun,Away,W,2.0,0.0,HJK,,9111.0,,,Dennis Antamo,Match Report,,,,,2.0,0.0,0.0,,,,2015,RoPS
29,2015-09-27,18:30,Veikkausliiga,Matchweek 30,Sun,Home,W,2.0,1.0,VPS,,3284.0,,,Mattias Gestranius,Match Report,,,,,2.0,0.0,0.0,,,,2015,RoPS
30,2015-10-05,18:30,Veikkausliiga,Matchweek 31,Mon,Away,L,0.0,1.0,IFK Mariehamn,,1096.0,,,Dennis Antamo,Match Report,,,,,0.0,0.0,0.0,,,,2015,RoPS
31,2015-10-18,14:00,Veikkausliiga,Matchweek 32,Sun,Home,W,2.0,1.0,KuPS,,4272.0,,,Dennis Antamo,Match Report,,,,,2.0,0.0,0.0,,,,2015,RoPS
32,2015-10-25,13:00,Veikkausliiga,Matchweek 33,Sun,Away,W,4.0,1.0,Lahti,,3515.0,,,Ville Nevalainen,Match Report,,,,,4.0,2.0,2.0,,,,2015,RoPS
33,,,,,,,,,,,,,,,,,,,,,44.0,5.0,5.0,,,,2015,RoPS
0,2015-04-12,17:00,Veikkausliiga,Matchweek 1,Sun,Away,W,3.0,1.0,RoPS,,1281.0,,,Marko Grönholm,Match Report,,,,,3.0,0.0,0.0,,,,2015,HJK Helsinki
1,2015-04-19,16:00,Veikkausliiga,Matchweek 2,Sun,Home,D,1.0,1.0,Lahti,,5502.0,,,Dennis Antamo,Match Report,,,,,1.0,0.0,0.0,,,,2015,HJK Helsinki
2,2015-04-23,18:30,Veikkausliiga,Matchweek 3,Thu,Away,D,1.0,1.0,HIFK,,10071.0,,,Mattias Gestranius,Match Report,,,,,1.0,0.0,0.0,,,,2015,HJK Helsinki
3,2015-04-29,18:30,Veikkausliiga,Matchweek 4,Wed,Home,W,1.0,0.0,KTP,,2152.0,,,Miikka Lähdesmäki,Match Report,,,,,1.0,0.0,0.0,,,,2015,HJK Helsinki
4,2015-05-03,16:00,Veikkausliiga,Matchweek 5,Sun,Home,W,3.0,0.0,FF Jaro,,4217.0,,,Mikko Mörö,Match Report,,,,,3.0,0.0,0.0,,,,2015,HJK Helsinki
5,2015-05-08,18:30,Veikkausliiga,Matchweek 6,Fri,Away,L,0.0,1.0,KuPS,,4093.0,,,Jari Järvinen,Match Report,,,,,0.0,0.0,0.0,,,,2015,HJK Helsinki
6,2015-05-11,18:30,Veikkausliiga,Matchweek 19,Mon,Home,W,1.0,0.0,VPS,,3115.0,,,Tero Nieminen,Match Report,,,,,1.0,0.0,0.0,,,,2015,HJK Helsinki
7,2015-05-14,14:00,Veikkausliiga,Matchweek 7,Thu,Home,W,1.0,0.0,IFK Mariehamn,,5172.0,,,Ville Nevalainen,Match Report,,,,,1.0,0.0,0.0,,,,2015,HJK Helsinki
8,2015-05-17,17:00,Veikkausliiga,Matchweek 8,Sun,Away,D,2.0,2.0,VPS,,1712.0,,,Petri Viljanen,Match Report,,,,,1.0,0.0,0.0,,,,2015,HJK Helsinki
9,2015-05-21,18:30,Veikkausliiga,Matchweek 9,Thu,Home,W,2.0,0.0,Inter Turku,,5301.0,,,Dennis Antamo,Match Report,,,,,2.0,0.0,0.0,,,,2015,HJK Helsinki
10,2015-05-24,18:30,Veikkausliiga,Matchweek 10,Sun,Away,W,2.0,1.0,SJK,,4027.0,,,Mattias Gestranius,Match Report,,,,,2.0,0.0,0.0,,,,2015,HJK Helsinki
11,2015-05-29,18:30,Veikkausliiga,Matchweek 11,Fri,Home,D,1.0,1.0,KuPS,,3590.0,,,Petteri Kari,Match Report,,,,,1.0,0.0,0.0,,,,2015,HJK Helsinki
12,2015-06-03,18:30,Veikkausliiga,Matchweek 11,Wed,Home,W,2.0,1.0,Ilves,,3912.0,,,Jari Järvinen,Match Report,,,,,2.0,0.0,0.0,,,,2015,HJK Helsinki
13,2015-06-07,14:00,Veikkausliiga,Matchweek 12,Sun,Away,D,0.0,0.0,Lahti,,3195.0,,,Dennis Antamo,Match Report,,,,,0.0,0.0,0.0,,,,2015,HJK Helsinki
14,2015-06-17,18:30,Veikkausliiga,Matchweek 13,Wed,Home,W,3.0,1.0,SJK,,4121.0,,,Petri Viljanen,Match Report,,,,,3.0,0.0,0.0,,,,2015,HJK Helsinki
15,2015-06-22,18:30,Veikkausliiga,Matchweek 14,Mon,Home,W,4.0,0.0,FF Jaro,,2927.0,,,Ville Nevalainen,Match Report,,,,,4.0,1.0,1.0,,,,2015,HJK Helsinki
16,2015-06-26,18:30,Veikkausliiga,Matchweek 15,Fri,Away,D,1.0,1.0,Ilves,,5050.0,,,Jani Laaksonen,Match Report,,,,,1.0,0.0,0.0,,,,2015,HJK Helsinki
17,2015-06-29,18:30,Veikkausliiga,Matchweek 16,Mon,Away,L,0.0,3.0,Inter Turku,,4043.0,,,Mattias Gestranius,Match Report,,,,,0.0,0.0,0.0,,,,2015,HJK Helsinki
18,2015-07-06,18:30,Veikkausliiga,Matchweek 17,Mon,Home,D,1.0,1.0,HIFK,,10521.0,,,Dennis Antamo,Match Report,,,,,1.0,0.0,0.0,,,,2015,HJK Helsinki
19,2015-07-10,18:30,Veikkausliiga,Matchweek 18,Fri,Away,L,1.0,2.0,RoPS,,4768.0,,,Mattias Gestranius,Match Report,,,,,1.0,1.0,1.0,,,,2015,HJK Helsinki
20,2015-07-25,16:00,Veikkausliiga,Matchweek 20,Sat,Home,W,2.0,1.0,KTP,,3647.0,,,Mikko Mörö,Match Report,,,,,2.0,0.0,0.0,,,,2015,HJK Helsinki
21,2015-08-12,18:30,Veikkausliiga,Matchweek 23,Wed,Home,W,1.0,0.0,Lahti,,4125.0,,,Petri Viljanen,Match Report,,,,,1.0,0.0,0.0,,,,2015,HJK Helsinki
22,2015-08-24,18:30,Veikkausliiga,Matchweek 25,Mon,Home,D,1.0,1.0,HIFK,,10325.0,,,Ville Nevalainen,Match Report,,,,,1.0,0.0,0.0,,,,2015,HJK Helsinki
23,2015-08-30,18:30,Veikkausliiga,Matchweek 26,Sun,Away,L,0.0,1.0,Ilves,,5050.0,,,Ville Nevalainen,Match Report,,,,,0.0,0.0,0.0,,,,2015,HJK Helsinki
24,2015-09-10,18:30,Veikkausliiga,Matchweek 27,Thu,Home,L,0.0,2.0,Inter Turku,,6052.0,,,Mikko Mörö,Match Report,,,,,0.0,0.0,0.0,,,,2015,HJK Helsinki
25,2015-09-13,18:30,Veikkausliiga,Matchweek 28,Sun,Away,D,1.0,1.0,FF Jaro,,1792.0,,,Jani Laaksonen,Match Report,,,,,1.0,0.0,0.0,,,,2015,HJK Helsinki
